id_cliente,genero,idoso,tem_parceiro,tem_dependentes,meses_na_empresa,servico_telefone,multiplas_linhas,servico_internet,servico_seguranca,servico_backup,servico_protecao_equipamento,servico_suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,forma_pagamento,valor_mensal,total_gasto,churn
4480-MBMLB,Feminino,Não,Não,Não,36,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Transferencia,104.8,3886.45,Não
1395-OFUWC,Masculino,Não,Sim,Sim,43,Não,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartao de credito,29.3,1224.05,Não
0822-QGCXA,Feminino,Sim,Sim,Não,27,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Boleto,83.85,2310.2,Não
0872-NXJYS,Feminino,Não,Não,Não,9,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Boleto,79.55,723.4,Sim
2832-KJCRD,Feminino,Não,Não,Não,38,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Boleto,103.65,3988.5,Não
3588-WSTTJ,Feminino,Sim,Não,Não,35,Sim,Sim,Fibra optica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,99.05,3554.6,Não
4075-WKNIU,Feminino,Não,Sim,Sim,0,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Bianual,Não,Cheque,73.35,1397.475,Não
5090-EMGTC,Feminino,Não,Sim,Não,59,Sim,Não,Fibra optica,Não,Sim,Não,Sim,Sim,Sim,Bianual,Sim,Cheque,100.05,6034.85,Não
2346-CZYIL,Masculino,Não,Não,Não,27,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,20.35,531.6,Não
3798-EPWRR,Feminino,Sim,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,43.95,85.1,Não
6258-NGCNG,Masculino,Não,Não,Não,7,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,23.5,173.0,Não
4186-ZBUEW,Feminino,Não,Não,Não,36,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Sim,Cheque,70.7,2511.95,Não
5274-XHAKY,Feminino,Não,Sim,Sim,41,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferencia,94.3,3893.6,Não
1442-BQPVU,Feminino,Não,Não,Não,13,Não,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Boleto,29.15,357.15,Não
3978-YNKDD,Masculino,Não,Não,Sim,19,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,20.85,467.5,Não
4940-KHCWD,Feminino,Não,Sim,Não,60,Não,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Não,Transferencia,37.7,2288.7,Não
9412-ARGBX,Feminino,Não,Não,Sim,48,Sim,Não,Fibra optica,Não,Sim,Sim,Sim,Sim,Não,Bianual,Sim,Cheque,95.5,4627.85,Sim
1389-CXMLU,Masculino,Sim,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Boleto,91.05,289.1,Sim
9589-ABEPT,Masculino,Não,Sim,Não,69,Sim,Sim,Fibra optica,Não,Sim,Não,Sim,Sim,Não,Bianual,Sim,Cheque,92.45,6460.55,Não
9388-ZEYVT,Masculino,Não,Não,Não,43,Não,Não,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,Não,Boleto,44.15,1931.3,Não
0305-SQECB,Feminino,Não,Não,Sim,11,Não,Não,DSL,Sim,Não,Não,Sim,Não,Não,Anual,Sim,Cheque,36.05,402.6,Não
7605-SNLQG,Feminino,Não,Sim,Não,45,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartao de credito,50.25,2221.55,Não
4670-TABXH,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,109.75,7758.9,Não
5561-NWEVX,Feminino,Sim,Sim,Não,2,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Boleto,79.2,172.85,Sim
0064-SUDOG,Feminino,Não,Sim,Sim,12,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,20.3,224.5,Não
8561-NMTBD,Feminino,Não,Sim,Sim,67,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartao de credito,112.35,7388.45,Não
5161-XEUVX,Masculino,Não,Sim,Não,37,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Não,Bianual,Não,Cheque,94.3,3460.95,Não
8292-FRFZQ,Feminino,Não,Não,Não,39,Não,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Transferencia,41.15,1700.9,Não
8591-NXRCV,Feminino,Não,Não,Não,41,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Mensal,Sim,Transferencia,74.65,3090.65,Não
7895-VONWT,Feminino,Não,Não,Não,25,Não,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,48.25,1293.8,Não
4526-RMTLL,Masculino,Não,Sim,Sim,8,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Sim,Bianual,Sim,Cartao de credito,76.15,645.8,Não
6253-GNHWH,Feminino,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,Não,Cheque,71.1,5224.95,Não
4566-NECEV,Masculino,Não,Não,Não,5,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Não,Boleto,96.55,500.1,Não
8080-POTJR,Feminino,Não,Não,Não,30,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,79.3,2427.1,Não
6906-MPARY,Masculino,Não,Não,Não,40,Sim,Não,Fibra optica,Não,Sim,Não,Sim,Não,Sim,Anual,Sim,Cartao de credito,89.6,3488.15,Não
3662-FXJFO,Feminino,Não,Não,Não,54,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,20.5,1035.7,Não
8107-RZLNV,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Transferencia,106.3,7565.35,Não
0516-OOHAR,Masculino,Não,Sim,Sim,28,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferencia,100.35,2799.0,Não
2027-CWDNU,Masculino,Não,Sim,Sim,18,Sim,Não,Fibra optica,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Boleto,85.6,1601.5,Não
2737-WFVYW,Feminino,Não,Não,Não,2,Não,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,45.25,85.5,Sim
9912-OMZDS,Feminino,Não,Sim,Sim,59,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Boleto,106.15,6256.2,Não
3733-ZEECP,Masculino,Não,Sim,Sim,22,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Boleto,51.1,1232.9,Não
7878-RTCZG,Feminino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.9,19.9,Não
2452-MRMZF,Feminino,Sim,Sim,Não,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cartao de credito,25.7,1937.4,Não
2272-QAGFO,Feminino,Sim,Não,Não,14,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,74.3,1096.25,Sim
7103-IPXPJ,Masculino,Não,Sim,Não,50,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Anual,Não,Boleto,99.4,5059.75,Não
4342-HFXWS,Feminino,Não,Sim,Sim,48,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Anual,Não,Transferencia,69.7,3023.65,Não
3545-CNWRG,Feminino,Não,Sim,Sim,49,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,98.35,4889.2,Não
1785-BPHTP,Masculino,Não,Sim,Sim,28,Sim,Não,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Boleto,85.45,2289.9,Não
4989-LIXVT,Masculino,Sim,Não,Não,68,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Boleto,95.9,6503.2,Não
7315-WYOAW,Masculino,Não,Não,Não,13,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Boleto,100.75,1313.25,Não
1173-XZPYF,Feminino,Não,Não,Não,11,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Boleto,89.2,990.3,Não
9850-OWRHQ,Feminino,Não,Sim,Não,3,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,74.1,228.0,Sim
3768-NLUBH,Masculino,Sim,Sim,Não,57,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Boleto,100.6,5746.15,Sim
8676-TRMJS,Masculino,Não,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,75.0,209.1,Sim
2509-TFPJU,Masculino,Não,Sim,Não,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,25.75,1864.2,Não
9530-GRMJG,Masculino,Não,Sim,Sim,70,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Boleto,84.1,5979.7,Não
6898-RBTLU,Feminino,Não,Sim,Sim,49,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Bianual,Não,Transferencia,79.3,3902.45,Não
5481-NTDOH,Feminino,Sim,Sim,Não,67,Sim,Sim,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,107.05,7142.5,Não
2068-WWXQZ,Masculino,Não,Não,Não,46,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,20.05,902.0,Não
7359-SSBJK,Feminino,Sim,Não,Não,64,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Bianual,Sim,Cartao de credito,70.2,4481.0,Sim
2061-VVFST,Feminino,Não,Sim,Não,37,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,19.5,805.2,Não
0685-MLYYM,Feminino,Sim,Não,Não,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,70.75,154.85,Sim
0749-IRGQE,Feminino,Sim,Sim,Não,13,Não,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Boleto,45.3,528.45,Não
2380-DAMQP,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Boleto,115.15,8349.7,Não
2256-YLYLP,Masculino,Não,Sim,Sim,68,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,72.95,4953.25,Não
1272-ILHFG,Masculino,Não,Sim,Sim,15,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.65,332.65,Não
0164-XAIRP,Feminino,Não,Não,Não,24,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Transferencia,19.55,470.2,Não
5666-CYCYZ,Feminino,Não,Não,Não,24,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Não,Sim,Mensal,Sim,Boleto,89.55,2259.35,Não
4011-ARPHK,Masculino,Não,Não,Não,27,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,50.35,1411.35,Não
8182-PNAGI,Masculino,Não,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferencia,50.25,593.75,Sim
6365-HITVU,Feminino,Não,Sim,Sim,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,87.25,6328.7,Não
7558-IMLMT,Masculino,Não,Sim,Sim,67,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,20.8,1411.9,Não
9488-FYQAU,Feminino,Não,Sim,Não,63,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transferencia,109.25,6841.4,Não
3590-TCXTB,Masculino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.35,20.35,Não
6994-KERXL,Masculino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Boleto,55.9,238.5,Não
7957-RYHQD,Feminino,Sim,Não,Não,40,Sim,Não,Fibra optica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,79.2,3233.85,Sim
2180-DXNEG,Feminino,Não,Não,Não,12,Sim,Não,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,96.0,1062.1,Sim
1960-UOTYM,Masculino,Não,Sim,Sim,52,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,Não,Boleto,79.2,4016.3,Não
2740-JFBOK,Masculino,Não,Não,Não,10,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,24.0,226.55,Não
6500-JVEGC,Masculino,Não,Não,Não,68,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Não,Anual,Não,Transferencia,101.35,7110.75,Não
5515-AKOAJ,Feminino,Não,Não,Não,54,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Boleto,100.1,5440.9,Sim
8976-OQHGT,Feminino,Não,Sim,Sim,4,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque,56.5,235.1,Sim
5245-VDBUR,Feminino,Não,Sim,Não,52,Não,Não,DSL,Sim,Não,Sim,Não,Não,Não,Anual,Não,Cheque,35.45,1958.95,Não
6230-BSUXY,Feminino,Sim,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Boleto,85.0,85.0,Sim
8469-SNFFH,Masculino,Não,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Não,Transferencia,79.4,5528.9,Não
2144-ESWKO,Masculino,Não,Não,Não,43,Não,Não,DSL,Sim,Não,Sim,Não,Não,Não,Anual,Sim,Cartao de credito,35.2,1463.7,Não
1241-FPMOF,Masculino,Não,Não,Não,52,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,19.65,1025.05,Não
9928-BZVLZ,Feminino,Não,Não,Não,12,Não,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Bianual,Não,Cheque,49.85,552.1,Não
4114-QMKVN,Feminino,Não,Sim,Sim,56,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,Anual,Não,Transferencia,68.75,3815.4,Não
2775-SEFEE,Masculino,Não,Não,Sim,0,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Sim,Transferencia,61.9,1397.475,Não
9003-CPATH,Masculino,Não,Não,Não,42,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Boleto,79.9,3313.4,Não
1754-GKYPY,Masculino,Sim,Sim,Não,22,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferencia,89.75,1938.9,Não
5294-CDGWY,Masculino,Não,Sim,Sim,51,Não,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Boleto,59.3,3014.65,Sim
7956-XQWGU,Masculino,Não,Não,Não,27,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,19.4,460.25,Não
1591-MQJTP,Masculino,Sim,Sim,Não,51,Sim,Sim,Fibra optica,Sim,Não,Sim,Não,Não,Sim,Anual,Sim,Transferencia,93.65,4839.15,Não
5295-PCJOO,Masculino,Não,Não,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,49.4,184.4,Sim
2369-FEVNO,Masculino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,19.9,19.9,Não
9863-JZAIC,Masculino,Não,Não,Não,35,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque,55.0,2010.55,Sim
7471-MQPOS,Masculino,Sim,Sim,Sim,71,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Anual,Sim,Transferencia,72.9,5139.65,Não
7660-HDPJV,Feminino,Não,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,69.2,69.2,Sim
5115-SQAAU,Feminino,Não,Sim,Sim,69,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Transferencia,25.6,1673.4,Não
9845-QOMAD,Masculino,Não,Sim,Sim,14,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.75,309.35,Não
7672-VFMXZ,Masculino,Não,Sim,Não,57,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Boleto,55.7,3171.6,Não
9739-JLPQJ,Feminino,Não,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,117.5,8670.1,Não
9916-AYHTC,Masculino,Não,Não,Não,48,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,19.85,916.0,Não
3855-ONCAR,Feminino,Não,Sim,Sim,4,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque,78.9,299.75,Não
1488-SYSFC,Masculino,Não,Sim,Sim,31,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,20.65,702.05,Não
7931-PXHFC,Masculino,Não,Não,Não,38,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,Sim,Cheque,62.3,2354.8,Sim
3990-QYKBE,Masculino,Sim,Sim,Não,37,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,92.5,3473.4,Sim
0970-QXPXW,Feminino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.65,19.65,Não
3259-KNMRR,Masculino,Sim,Não,Não,57,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Transferencia,79.75,4438.2,Não
6120-RJKLU,Feminino,Sim,Sim,Não,62,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,79.95,4819.75,Não
9572-WUKSB,Masculino,Não,Sim,Não,3,Não,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Boleto,29.9,92.25,Não
5893-KCLGT,Feminino,Não,Não,Sim,72,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,19.75,1567.0,Não
0076-LVEPS,Masculino,Não,Não,Sim,29,Não,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Mensal,Sim,Cheque,45.0,1242.45,Não
3640-JQGJG,Masculino,Não,Sim,Sim,13,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,44.8,559.2,Não
4919-MOAVT,Masculino,Não,Não,Sim,3,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,69.65,220.1,Sim
1596-OQSPS,Feminino,Não,Não,Não,11,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Boleto,51.1,531.15,Não
9867-XOBQA,Feminino,Não,Não,Sim,21,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Não,Cheque,53.15,1183.2,Não
9546-KDTRB,Feminino,Não,Não,Não,19,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,24.7,465.85,Não
3090-HAWSU,Masculino,Não,Não,Não,61,Sim,Sim,Fibra optica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,111.6,6876.05,Sim
9820-RMCQV,Feminino,Não,Não,Não,11,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cartao de credito,48.55,501.0,Sim
3174-RKMOW,Masculino,Não,Sim,Sim,35,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Boleto,109.95,3782.4,Não
1760-CAZHT,Masculino,Não,Não,Sim,25,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.8,460.2,Não
7839-QRKXN,Feminino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,20.2,20.2,Sim
8441-SHIPE,Feminino,Não,Não,Não,67,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Transferencia,25.6,1790.35,Não
5204-QZXPU,Masculino,Não,Não,Não,19,Não,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Boleto,39.65,733.35,Sim
4597-ELFTS,Masculino,Não,Não,Não,56,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Boleto,24.9,1334.0,Sim
1320-GVNHT,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Cartao de credito,108.4,7767.25,Não
1047-RNXZV,Masculino,Não,Não,Não,43,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,19.55,876.15,Não
3541-ZNUHK,Feminino,Não,Sim,Sim,55,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Boleto,85.1,4600.95,Não
8450-JOVAH,Masculino,Não,Sim,Sim,2,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,56.7,113.55,Sim
8725-JEDFD,Masculino,Não,Não,Não,27,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,69.05,1793.25,Não
7562-UXTPG,Feminino,Não,Não,Não,13,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,70.15,886.7,Não
8071-SBTRN,Feminino,Não,Não,Não,70,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Cheque,111.15,7737.55,Não
1113-IUJYX,Feminino,Não,Sim,Não,14,Sim,Não,Fibra optica,Sim,Sim,Não,Sim,Sim,Sim,Anual,Não,Cheque,105.95,1348.9,Sim
6668-CNMFP,Feminino,Não,Sim,Sim,19,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Não,Sim,Anual,Sim,Transferencia,89.35,1686.85,Não
5626-MGTUK,Feminino,Não,Não,Não,20,Sim,Sim,Fibra optica,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Transferencia,89.1,1879.25,Não
5681-LLOEI,Masculino,Não,Sim,Sim,43,Sim,Sim,Fibra optica,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cartao de credito,91.25,4013.8,Não
8212-DJRCH,Masculino,Não,Sim,Sim,5,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque,90.35,434.5,Não
4323-OHFOW,Feminino,Sim,Sim,Não,70,Sim,Sim,Fibra optica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferencia,105.55,7195.35,Não
4933-BSAIP,Feminino,Não,Sim,Não,40,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,19.1,780.1,Não
2030-BTZRO,Masculino,Não,Sim,Sim,6,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cartao de credito,20.4,107.6,Não
1116-DXXDF,Masculino,Não,Não,Não,39,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Bianual,Sim,Boleto,100.45,3801.7,Não
9274-CNFMO,Masculino,Sim,Sim,Não,4,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,74.95,308.7,Sim
7758-XKCBS,Masculino,Não,Não,Não,15,Não,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Boleto,29.7,438.25,Sim
8992-JQYUN,Masculino,Não,Sim,Não,1,Não,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,50.35,50.35,Sim
6563-VNPMN,Feminino,Sim,Não,Não,45,Sim,Não,Fibra optica,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Transferencia,85.7,3778.1,Não
0617-AQNWT,Feminino,Não,Sim,Não,64,Não,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Bianual,Não,Boleto,47.85,3147.5,Sim
2267-WTPYD,Feminino,Sim,Sim,Não,57,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Não,Cartao de credito,94.0,5438.95,Não
0270-THENM,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,Não,Transferencia,69.85,5102.35,Não
2446-PLQVO,Masculino,Não,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,70.3,70.3,Sim
4707-MAXGU,Masculino,Não,Sim,Não,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cartao de credito,25.85,1872.2,Não
2710-WYVXG,Feminino,Não,Não,Não,3,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Bianual,Não,Cheque,71.1,213.35,Não
3005-NFMTA,Masculino,Sim,Não,Não,55,Sim,Sim,Fibra optica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,98.8,5617.75,Sim
6300-BWMJX,Feminino,Não,Sim,Não,59,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Boleto,93.35,5386.5,Não
8784-CGILN,Feminino,Não,Não,Não,18,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Transferencia,99.85,1776.95,Sim
5389-FFVKB,Masculino,Sim,Sim,Não,32,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartao de credito,80.3,2483.05,Sim
7009-LGECI,Feminino,Não,Não,Não,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,50.55,235.65,Não
8444-WRIDW,Feminino,Sim,Não,Não,66,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,80.45,5224.35,Sim
5022-KVDQT,Masculino,Não,Não,Não,27,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Boleto,81.3,2272.8,Não
7976-CICYS,Masculino,Não,Não,Não,4,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,20.7,83.75,Não
